rank,chemical_id,chemical_name,ensemble_score,is_known_GBM_therapeutic,anti_neoplastic,n_targets
1,C045651,epigallocatechin gallate,1.4225664138793945,False,False,2264
2,D000077185,Resveratrol,1.397269606590271,True,False,5991
3,D002392,Catechin,1.374127984046936,False,False,870
4,D013739,Testosterone,1.3499879837036133,False,False,2223
5,D000077210,Sunitinib,1.3391731977462769,False,True,6038
6,D000077563,Norethindrone Acetate,1.3310285806655884,False,False,159
7,D000077404,Cidofovir,1.3288735151290894,False,False,276
8,D000077337,Vorinostat,1.3230109214782715,False,True,2686
9,D016572,Cyclosporine,1.3108116388320923,False,False,8249
10,D020106,Acrylamide,1.3029476404190063,False,False,2970
11,D000077767,Panobinostat,1.2986947298049927,False,True,1352
12,D012967,Sodium Dodecyl Sulfate,1.2892626523971558,False,False,488
13,C015358,methylparaben,1.2861024141311646,False,False,821
14,D006830,Hydralazine,1.2843248844146729,False,False,766
15,D015474,Isotretinoin,1.284286379814148,False,False,777
16,D000077267,Fulvestrant,1.2842086553573608,False,True,3661
17,D000077211,Zoledronic Acid,1.2836703062057495,False,True,1541
18,C031389,resorcinol,1.2818816900253296,False,False,218
19,D004317,Doxorubicin,1.266180396080017,True,True,7272
20,D013849,Thimerosal,1.2601577043533325,False,False,1124
21,C049935,avobenzone,1.2558408975601196,False,False,489
22,D007213,Indomethacin,1.248597264289856,True,False,3213
23,D014750,Vincristine,1.2448434829711914,False,True,1192
24,C011890,kojic acid,1.241498351097107,False,False,305
25,D000077339,Leflunomide,1.223629117012024,False,False,2073
26,D008727,Methotrexate,1.2196537256240845,False,True,1915
27,D000077209,Decitabine,1.2100163698196411,False,True,1851
28,D006861,Hydrogen Peroxide,1.207049012184143,False,False,3030
29,D011374,Progesterone,1.2013951539993286,False,False,1862
30,D014635,Valproic Acid,1.19666588306427,True,True,14336
31,D002220,Carbamazepine,1.192499041557312,False,False,2015
32,D000082,Acetaminophen,1.191226601600647,False,False,7329
33,D014212,Tretinoin,1.189141869544983,True,True,7649
34,D004121,Dimethyl Sulfoxide,1.1852798461914062,False,False,1098
35,D002110,Caffeine,1.1786507368087769,False,False,3457
36,D018038,Sodium Selenite,1.1752721071243286,False,False,1356
37,D001379,Azathioprine,1.1743565797805786,False,True,639
38,D002117,Calcitriol,1.1714636087417603,False,False,2424
39,D000077237,Arsenic Trioxide,1.1684699058532715,True,True,3410
40,D011794,Quercetin,1.167891502380371,True,True,3736
41,D007559,Ivermectin,1.1629451513290405,True,False,4246
42,D024483,Vitamin K 3,1.161383032798767,False,False,1160
43,D013806,Theophylline,1.1558871269226074,False,False,498
44,D002185,Cannabidiol,1.1503952741622925,True,False,1096
45,D004967,Estrogens,1.14712393283844,False,False,279
46,C030123,coumarin,1.1374412775039673,False,False,1790
47,D012643,Selenium,1.135783076286316,False,False,1553
48,D001590,Benztropine,1.132900357246399,False,False,339
49,D005492,Folic Acid,1.1322249174118042,False,False,1182
50,D004113,Succimer,1.1269487142562866,False,False,280
51,D013759,Dronabinol,1.1230303049087524,True,False,1585
52,D014810,Vitamin E,1.1198277473449707,False,False,1515
53,C000706028,sotorasib,1.1162713766098022,False,True,661
54,D003609,Dactinomycin,1.1146031618118286,False,False,1346
55,D004221,Disulfiram,1.1073251962661743,False,False,660
56,D010634,Phenobarbital,1.1053625345230103,False,False,1230
57,D014260,Triclosan,1.1009680032730103,False,False,2207
58,D004054,Diethylstilbestrol,1.0985976457595825,False,False,708
59,D003078,Colchicine,1.0982381105422974,False,False,198
60,C545476,incobotulinumtoxinA,1.0971137285232544,False,False,751
61,C027118,didecyldimethylammonium,1.096472978591919,False,False,144
62,D002945,Cisplatin,1.094296932220459,True,True,7194
63,D008942,Mitoxantrone,1.093747615814209,False,True,291
64,C487081,belinostat,1.0869303941726685,False,True,679
65,D016912,Levonorgestrel,1.085074543952942,False,False,205
66,C007836,geraniol,1.0782833099365234,False,False,354
67,D009534,Niclosamide,1.0681389570236206,False,False,889
68,D007654,Ketoconazole,1.0677467584609985,False,False,372
69,C004648,testosterone enanthate,1.0592952966690063,False,False,528
70,D008294,Malathion,1.056896448135376,False,False,407
71,D013629,Tamoxifen,1.0566097497940063,False,True,880
72,D019833,Genistein,1.051876187324524,True,False,1544
73,C464660,obeticholic acid,1.0444461107254028,False,False,257
74,D002166,Camptothecin,1.0438426733016968,False,True,575
75,D004958,Estradiol,1.0385056734085083,False,False,6953
76,D008558,Melphalan,1.0381540060043335,True,True,283
77,D003630,Daunorubicin,1.0360621213912964,False,False,198
78,D020849,Raloxifene Hydrochloride,1.0349574089050293,False,False,783
79,D000638,Amiodarone,1.0263344049453735,False,False,708
80,D007052,Ibuprofen,1.0251740217208862,False,True,264
81,C006068,propylparaben,1.0233464241027832,False,False,135
82,D001241,Aspirin,1.0224274396896362,True,True,675
83,D002330,Carmustine,1.0188270807266235,True,True,428
84,D026023,Permethrin,1.018254041671753,False,False,320
85,D005472,Fluorouracil,1.017926573753357,False,True,1423
86,D007069,Ifosfamide,1.0172380208969116,False,True,237
87,D003042,Cocaine,1.0170531272888184,False,False,304
88,D000077154,Rosiglitazone,1.01630699634552,False,False,729
89,D003907,Dexamethasone,1.0124160051345825,True,True,3759
90,D000077204,Temozolomide,1.01188325881958,True,True,3237
91,D000077150,Oxaliplatin,1.0111355781555176,False,True,220
92,C000629870,Esketamine,1.0099124908447266,False,False,60
93,C005223,methyleugenol,1.0024981498718262,False,False,1113
94,D005047,Etoposide,1.0006314516067505,False,True,601
95,C012843,cinnamaldehyde,0.9929370880126953,False,False,200
96,D000069286,Bortezomib,0.991204559803009,True,True,894
97,D000069287,Capecitabine,0.9908566474914551,False,True,132
98,D000667,Ampicillin,0.9875687956809998,False,False,86
99,D003840,Deoxycholic Acid,0.9845970273017883,False,False,422
100,D001374,Azacitidine,0.9757241606712341,False,True,374
101,D004997,Ethinyl Estradiol,0.9684240221977234,False,False,364
102,D006918,Hydroxyurea,0.9683720469474792,False,True,148
103,D000077556,Alitretinoin,0.9661384224891663,False,True,257
104,D000077146,Irinotecan,0.9614362716674805,True,True,630
105,D003474,Curcumin,0.9575254917144775,True,False,699
106,D000093542,Gemcitabine,0.9514684081077576,False,True,374
107,D012965,Sodium Chloride,0.9498087763786316,False,False,1125
108,D014284,Triiodothyronine,0.9464015960693359,False,False,224
109,D000079,Acetaldehyde,0.93487149477005,False,False,149
110,D000111,Acetylcysteine,0.9305846095085144,False,False,610
111,D007538,Isoniazid,0.9280109405517578,False,False,371
112,D005054,Eugenol,0.9191016554832458,False,False,188
113,D015251,Epirubicin,0.9185494780540466,False,True,80
114,D011189,Potassium Chloride,0.9121597409248352,False,False,86
115,D000077205,Pioglitazone,0.9082710146903992,False,False,263
116,D004008,Diclofenac,0.9079227447509766,False,False,528
117,D015215,Zidovudine,0.9078943133354187,False,False,396
118,D015125,Oxyquinoline,0.9021312594413757,False,False,234
119,D016685,Mitomycin,0.9009947776794434,True,True,339
120,D003561,Cytarabine,0.8985424041748047,False,True,668
121,C053541,bicalutamide,0.8963098526000977,False,True,196
122,D013881,Thioridazine,0.8942304253578186,False,False,59
123,D002635,Chenodeoxycholic Acid,0.8798494935035706,False,False,437
124,D015255,Idarubicin,0.873109757900238,False,True,61
125,D000068579,Celecoxib,0.8723817467689514,False,True,171
126,D014700,Verapamil,0.8693327903747559,False,True,113
127,D003024,Clozapine,0.8677203059196472,False,False,556
128,D019345,Zinc Acetate,0.8651530146598816,False,False,154
129,D008694,Methamphetamine,0.8533118367195129,False,False,205
130,D001205,Ascorbic Acid,0.8503299355506897,False,False,532
131,D009553,Nimodipine,0.8492193818092346,False,False,27
132,C075773,4-phenylbutyric acid,0.8411142826080322,False,True,193
133,D015742,Propofol,0.8410016894340515,False,False,193
134,D003520,Cyclophosphamide,0.8385398983955383,False,False,361
135,C031927,hydroquinone,0.8353099822998047,False,False,752
136,D015735,Mifepristone,0.8334484696388245,False,False,382
137,C500026,palbociclib,0.829079806804657,False,True,216
138,D000255,Adenosine Triphosphate,0.8290338516235352,False,False,157
139,D001548,Benzalkonium Compounds,0.8289607167243958,False,False,87
140,D002996,Clomiphene,0.8282919526100159,False,False,55
141,D017239,Paclitaxel,0.827968418598175,True,True,745
142,D017258,Medroxyprogesterone Acetate,0.8181249499320984,False,False,382
143,D000077152,Olanzapine,0.8179293274879456,False,False,125
144,D000068877,Imatinib Mesylate,0.8145480751991272,False,True,193
145,D015283,Citalopram,0.8144919276237488,False,False,76
146,C116926,rofecoxib,0.8105814456939697,False,False,103
147,D013467,Sulindac,0.8093571662902832,False,True,258
148,C051752,nefazodone,0.8081295490264893,False,False,192
149,D000077610,Bexarotene,0.8068930506706238,False,True,115
150,D008094,Lithium,0.8053787350654602,False,False,99
151,D012293,Rifampin,0.8044643402099609,False,False,351
152,D008656,Mestranol,0.802510678768158,False,False,60
153,D004837,Epinephrine,0.798740804195404,False,False,81
154,D000077288,Troglitazone,0.7969534993171692,False,False,825
155,D005947,Glucose,0.7936699986457825,False,False,556
156,D002066,Busulfan,0.7920086979866028,False,False,67
157,D008775,Methylprednisolone,0.7869692444801331,False,False,110
158,C106812,adefovir dipivoxil,0.7850308418273926,False,False,109
159,D002211,Capsaicin,0.7825384140014648,True,False,250
160,D019301,Oleic Acid,0.7803800702095032,False,False,281
161,C016837,zinc chloride,0.7750971913337708,False,False,235
162,D018967,Risperidone,0.769084632396698,False,False,78
163,D003676,Deferoxamine,0.7673806548118591,False,False,225
164,D019772,Topotecan,0.7671807408332825,True,True,298
165,D001104,Arbutin,0.7669104933738708,False,False,282
166,D007545,Isoproterenol,0.7621752619743347,False,False,118
167,D019888,Nelfinavir,0.7584854960441589,False,True,44
168,D017311,Amlodipine,0.7579972147941589,False,False,50
169,D012436,S-Adenosylmethionine,0.7572143077850342,False,False,50
170,D000068437,Pemetrexed,0.754284679889679,False,True,60
171,D061386,"Insulin, Regular, Human",0.7525174021720886,False,False,52
172,D014747,Vinblastine,0.7462114691734314,False,True,248
173,D008148,Lovastatin,0.74578857421875,False,True,127
174,D000077157,Sorafenib,0.727644145488739,False,True,253
175,D000077276,Lycopene,0.7269366383552551,False,False,97
176,D020280,Sertraline,0.7232387661933899,False,False,125
177,D014580,Ursodeoxycholic Acid,0.7222724556922913,False,False,150
178,C033563,haloperidol decanoate,0.721123456954956,False,False,74
179,D019821,Simvastatin,0.7175431847572327,False,True,359
180,D009173,Mycophenolic Acid,0.7168367505073547,False,False,70
181,D000077143,Docetaxel,0.706489622592926,False,True,207
182,D005839,Gentamicins,0.7039578557014465,False,False,92
183,C540278,enzalutamide,0.7031600475311279,False,True,142
184,D000068756,Valsartan,0.6986209750175476,False,False,75
185,D002997,Clomipramine,0.694769561290741,False,False,73
186,D000077403,Orlistat,0.6906023025512695,False,False,95
187,D008777,Methyltestosterone,0.687859833240509,False,False,52
188,D000077484,Vemurafenib,0.6665303111076355,False,True,107
189,C038091,butylparaben,0.6649833917617798,False,False,110
190,D004970,Estrone,0.6644964814186096,False,False,103
191,D013311,Streptozocin,0.6627987027168274,False,False,87
192,D008464,Mecamylamine,0.6600503325462341,False,False,37
193,D019782,Riluzole,0.6584515571594238,False,False,45
194,D000077156,Gefitinib,0.6574285626411438,True,True,204
195,D001761,Bleomycin,0.6498896479606628,False,True,184
196,D000661,Amphetamine,0.6406892538070679,False,False,33
197,D019438,Ritonavir,0.6404419541358948,False,False,116
198,D014859,Warfarin,0.6358756422996521,False,False,89
199,D009853,Omeprazole,0.6303521990776062,False,False,89
200,D009270,Naloxone,0.6299018263816833,False,False,43
201,C447119,bazedoxifene,0.6277263760566711,False,False,49
202,D002794,Choline,0.6214857697486877,False,False,67
203,D008687,Metformin,0.6203077435493469,False,True,356
204,D000077285,Rimonabant,0.6161311268806458,False,False,40
205,D020123,Sirolimus,0.6075687408447266,False,True,363
206,D003687,Dehydroepiandrosterone,0.6067120432853699,False,False,78
207,D002699,Chlorambucil,0.604508101940155,False,True,50
208,C005290,oxybenzone,0.6026001572608948,False,False,106
209,C452423,vandetanib,0.6005644202232361,False,True,93
210,C524865,carfilzomib,0.5986921191215515,False,True,78
211,C479163,tofacitinib,0.593633234500885,False,True,86
212,D004002,Clodronic Acid,0.5879274010658264,False,False,238
213,D004074,Digitoxin,0.5853617787361145,False,False,55
214,D001262,Atenolol,0.57960444688797,False,False,73
215,D016190,Carboplatin,0.5794984102249146,True,True,142
216,C024352,fludarabine,0.5726077556610107,False,True,100
217,D008550,Melatonin,0.5702239871025085,False,False,195
218,C013015,hesperetin,0.5662079453468323,False,False,63
219,C043561,chrysin,0.5655062794685364,False,False,130
220,D003975,Diazepam,0.5651793479919434,True,False,54
221,D000077547,Crizotinib,0.5595447421073914,True,True,72
222,D000077340,Fluvastatin,0.5569138526916504,False,False,93
223,D002193,Cantharidin,0.556384265422821,False,False,59
224,D047310,Apigenin,0.5537897944450378,False,False,162
225,D007099,Imipramine,0.5478725433349609,False,False,61
226,D003932,Heroin,0.5477707982063293,False,False,51
227,D013866,Thioguanine,0.5391813516616821,False,True,41
228,D000068298,Fluticasone,0.5360520482063293,False,False,51
229,D009543,Nifedipine,0.5293847918510437,True,False,107
230,D000420,Albuterol,0.5285288691520691,False,False,58
231,D004976,Ethacrynic Acid,0.5215351581573486,False,False,57
232,D007980,Levodopa,0.5211513638496399,False,False,49
233,D015232,Dinoprostone,0.5179610848426819,False,False,157
234,D004917,Erythromycin,0.5131456255912781,False,False,58
235,D000069059,Atorvastatin,0.5061751008033752,False,False,165
236,D013792,Thalidomide,0.5061729550361633,True,True,211
237,D000077333,Telmisartan,0.5052876472473145,False,False,59
238,D006632,Histamine,0.4997287690639496,False,False,78
239,D004298,Dopamine,0.4990755319595337,False,False,132
240,D015525,"Fatty Acids, Omega-3",0.4963324964046478,False,False,37
241,D012645,Selenomethionine,0.494733065366745,False,False,87
242,D009569,Nitric Oxide,0.49447229504585266,False,False,122
243,D000584,Amiloride,0.4900176525115967,False,True,58
244,D008466,Mechlorethamine,0.4876376688480377,False,False,43
245,D000069347,Erlotinib Hydrochloride,0.48656025528907776,False,True,168
246,D017313,Fenretinide,0.4841148555278778,True,False,231
247,D012721,Carbaryl,0.4818967282772064,False,False,49
248,D019343,Citric Acid,0.4800795614719391,False,False,41
249,D014403,Tubocurarine,0.47785887122154236,False,False,44
250,D014673,Vecuronium Bromide,0.47517502307891846,False,False,28
251,D000077149,Sevoflurane,0.4738743305206299,False,False,101
252,C098320,efavirenz,0.4696556031703949,False,False,61
253,D016559,Tacrolimus,0.4666123390197754,False,False,97
254,C010423,pyrithione zinc,0.46336349844932556,False,False,80
255,C585539,Alpelisib,0.4614114761352539,False,True,34
256,D002045,Bupivacaine,0.4566015899181366,False,False,31
257,D019386,Alendronate,0.4558049142360687,False,True,33
258,C579720,venetoclax,0.4535079300403595,False,True,41
259,D017374,Paroxetine,0.44797006249427795,False,False,43
260,C498826,nilotinib,0.4411638677120209,False,True,56
261,D000077863,Homoharringtonine,0.4340212345123291,False,False,47
262,C108475,pitavastatin,0.4228428304195404,False,False,25
263,C030272,maleic acid,0.42149618268013,False,False,42
264,D024502,alpha-Tocopherol,0.42021098732948303,False,False,97
265,D005485,Flutamide,0.4201401174068451,False,True,75
266,D014268,Trifluoperazine,0.4179021418094635,False,False,64
267,D002738,Chloroquine,0.41767600178718567,True,True,179
268,D019787,Linoleic Acid,0.4117971658706665,False,False,69
269,D019259,Lamivudine,0.4116711914539337,False,False,91
270,C087123,romidepsin,0.41146907210350037,False,True,69
271,D002762,Cholecalciferol,0.4090837240219116,False,False,82
272,D011739,Pyrimethamine,0.4090810716152191,False,False,29
273,D000077866,Clofarabine,0.4029100239276886,False,True,40
274,D014805,Vitamin B 12,0.40205708146095276,False,False,31
275,D013752,Tetracycline,0.4017985761165619,False,False,66
276,D014801,Vitamin A,0.399787038564682,False,False,106
277,D006886,Hydroxychloroquine,0.3963202238082886,False,False,89
278,D005473,Fluoxetine,0.3954755365848541,False,False,147
279,C059539,midostaurin,0.38342297077178955,False,True,47
280,D000077341,Lapatinib,0.38313257694244385,False,True,95
281,D010431,Pentoxifylline,0.38114261627197266,False,False,76
282,D010396,Penicillamine,0.3807099759578705,False,False,59
283,D000677,Amsacrine,0.37896856665611267,False,True,52
284,D011372,Progestins,0.37609565258026123,False,False,21
285,D009637,Masoprocol,0.3753465712070465,False,False,92
286,D009525,Niacin,0.3728105127811432,False,False,62
287,D011224,Prazosin,0.3648490011692047,False,False,31
288,D008939,Mitotane,0.36370953917503357,False,False,53
289,D011899,Ranitidine,0.3634347915649414,False,False,44
290,D000077261,Carvedilol,0.3614480197429657,False,False,81
291,D013974,Thyroxine,0.3575589954853058,False,False,61
292,D001558,Benzethonium,0.35740891098976135,False,False,44
293,D002746,Chlorpromazine,0.35645973682403564,False,False,189
294,D008713,Methimazole,0.35631561279296875,False,False,62
295,D015118,Eicosapentaenoic Acid,0.35231319069862366,False,False,53
296,D007464,Clioquinol,0.3496655225753784,False,False,78
297,C469689,tricetin,0.34926310181617737,False,False,50
298,D011339,Probenecid,0.3479866087436676,False,False,39
299,C516667,pazopanib,0.34421977400779724,False,True,76
300,D017338,Cladribine,0.344165176153183,False,False,33
301,D005424,Flecainide,0.34388065338134766,False,False,31
302,C008704,pyrithione,0.3431297242641449,False,False,17
303,D006493,Heparin,0.33850547671318054,False,False,106
304,D010656,Phenylephrine,0.3376884162425995,False,False,59
305,D019840,2-Propanol,0.3327057361602783,False,False,53
306,C056516,exemestane,0.3300502598285675,False,True,48
307,D000068736,Duloxetine Hydrochloride,0.3140961825847626,False,False,30
308,D012110,Reserpine,0.3069976270198822,False,False,42
309,D008012,Lidocaine,0.30488714575767517,False,False,49
310,D002994,Clofibrate,0.3037634789943695,False,False,62
311,C540383,ruxolitinib,0.3033337891101837,False,True,62
312,D003022,Clotrimazole,0.2887023687362671,False,False,76
313,C531550,olaparib,0.2883548438549042,False,True,76
314,D000536,Aluminum Hydroxide,0.2876206338405609,False,False,37
315,D011433,Propranolol,0.27948179841041565,False,False,77
316,D064704,Levofloxacin,0.27230170369148254,False,False,35
317,D002354,Carteolol,0.2620302140712738,False,False,35
318,C093875,montelukast,0.26127976179122925,False,False,39
319,D000639,Amitriptyline,0.25778722763061523,False,False,80
320,D007530,Isoflurane,0.25445568561553955,False,False,41
321,D010672,Phenytoin,0.2500714957714081,False,False,153
322,D002084,Butylated Hydroxytoluene,0.24937577545642853,False,False,37
323,D013874,Thiopental,0.24213914573192596,False,False,33
324,C039060,artenimol,0.23890434205532074,False,False,106
325,D000077384,Anastrozole,0.23754842579364777,False,True,18
326,C077793,candesartan cilexetil,0.23727338016033173,False,False,19
327,D009640,Norethindrone,0.23525021970272064,False,False,40
328,D004155,Diphenhydramine,0.2342970371246338,False,False,28
329,C424423,Roflumilast,0.23216068744659424,False,False,43
330,D000077332,Artesunate,0.2315325289964676,False,False,70
331,D001285,Atropine,0.22851745784282684,False,False,62
332,D000068698,Tenofovir,0.227934792637825,False,False,44
333,D002927,Cimetidine,0.22610054910182953,False,False,65
334,D002784,Cholesterol,0.22537840902805328,False,False,106
335,D017373,Cyproterone Acetate,0.22407425940036774,False,True,60
336,D000493,Allopurinol,0.21871137619018555,False,False,72
337,D007479,Iopamidol,0.21651364862918854,False,False,26
338,D006820,Hyaluronic Acid,0.21567432582378387,False,False,51
339,D011241,Prednisone,0.21367688477039337,False,False,65
340,D000068299,Salmeterol Xinafoate,0.20909273624420166,False,False,34
341,D004656,Enalapril,0.2062794417142868,False,False,42
342,C062876,cetrorelix,0.20518909394741058,False,False,46
343,C586847,ceritinib,0.2051229476928711,False,True,35
344,D008874,Midazolam,0.20004777610301971,False,False,41
345,D010424,Pentobarbital,0.19929824769496918,False,False,31
346,D000068817,Epoetin Alfa,0.1945059895515442,False,False,34
347,D003868,Dequalinium,0.19243061542510986,False,False,30
348,D005665,Furosemide,0.19001257419586182,False,False,45
349,D001127,Arginine Vasopressin,0.1845870018005371,False,False,26
350,D003000,Clonidine,0.18214917182922363,False,False,40
351,D009020,Morphine,0.1767905205488205,False,False,74
352,D013012,Sorbitol,0.17594949901103973,False,False,25
353,D000077300,Bosentan,0.1711464524269104,False,False,85
354,D008353,Mannitol,0.16600976884365082,False,False,24
355,D000077268,Pamidronate,0.16550381481647491,False,False,41
356,C032688,boric acid,0.16463331878185272,False,False,43
357,D010868,Pimozide,0.1644342690706253,False,False,36
358,D001629,Bezafibrate,0.16356943547725677,False,False,100
359,D000077239,Meloxicam,0.16289222240447998,False,False,32
360,D008528,Mefenamic Acid,0.16252006590366364,False,False,52
361,D001058,Apomorphine,0.16227978467941284,False,False,35
362,D005996,Nitroglycerin,0.16094368696212769,False,True,36
363,C045742,amlexanox,0.15525704622268677,False,False,18
364,D000077212,Ropivacaine,0.15516163408756256,False,False,54
365,D000069461,Bendamustine Hydrochloride,0.15262581408023834,False,True,16
366,D001971,Bromocriptine,0.1514376401901245,False,False,43
367,D007649,Ketamine,0.1483357548713684,False,False,57
368,C527525,teriflunomide,0.14576293528079987,False,False,43
369,C544967,quizartinib,0.14346732199192047,False,True,52
370,D000068876,Fingolimod Hydrochloride,0.14039835333824158,False,False,60
371,D004464,Econazole,0.13837501406669617,False,False,20
372,D002939,Ciprofloxacin,0.13783018290996552,False,False,59
373,D017962,alpha-Linolenic Acid,0.13619010150432587,False,False,46
374,C007975,hydrocortisone-17-butyrate,0.1311177760362625,False,False,39
375,D011718,Pyrazinamide,0.12473676353693008,False,False,27
376,D009599,Nitroprusside,0.11973755806684494,False,False,75
377,D007741,Labetalol,0.11820780485868454,False,False,33
378,D005905,Glyburide,0.114738829433918,False,False,50
379,D009661,Nortriptyline,0.11409477144479752,False,False,51
380,D015122,Mercaptopurine,0.11364743113517761,False,True,63
381,D010693,Phloretin,0.10565313696861267,False,False,62
382,C008922,piperine,0.10449818521738052,False,False,49
383,C062735,zafirlukast,0.09991107136011124,False,False,56
384,D000068338,Everolimus,0.0966937318444252,False,True,68
385,C031327,artemisinin,0.09564370661973953,False,False,42
386,D000069446,Atazanavir Sulfate,0.09536281228065491,False,False,128
387,C000590451,abemaciclib,0.09530532360076904,False,True,67
388,D014529,Uridine,0.09390751272439957,False,False,16
389,D006034,Glycyrrhetinic Acid,0.09373867511749268,False,False,28
390,C545373,ponatinib,0.09239378571510315,False,True,81
391,D002217,Carbachol,0.0900249108672142,False,False,27
392,D009529,Nicardipine,0.08905354142189026,False,False,40
393,D013148,Spironolactone,0.08650922030210495,False,False,48
394,D000069462,Dimethyl Fumarate,0.08450338244438171,False,False,32
395,D011343,Procaine,0.08382541686296463,False,False,24
396,C093230,fexofenadine,0.08262328058481216,False,False,38
397,C100058,vanillin,0.08018569648265839,False,False,51
398,D008730,Methoxsalen,0.07967013865709305,False,False,41
399,D002118,Calcium,0.0761834979057312,False,False,221
400,D011239,Prednisolone,0.07080265134572983,False,False,150
401,D010546,Perphenazine,0.07009618729352951,False,False,29
402,D009536,Niacinamide,0.063123919069767,False,False,59
403,D010479,Pergolide,0.061466578394174576,False,False,27
404,D000077270,Exenatide,0.059851884841918945,False,False,22
405,C063170,Ginkgo biloba extract,0.059337299317121506,False,False,29
406,C559147,regorafenib,0.056749407202005386,False,True,55
407,D000077407,Cilostazol,0.0548800528049469,False,False,46
408,D015764,Bepridil,0.0478968508541584,False,False,21
409,D016729,Leuprolide,0.04643412306904793,False,True,23
410,C093844,pirfenidone,0.046247873455286026,False,False,28
411,D003999,Dichloroacetic Acid,0.04451229050755501,False,False,34
412,D000525,Alprazolam,0.043333668261766434,False,False,39
413,D016593,Terfenadine,0.04161563515663147,False,False,47
414,C004999,ferulic acid,0.038931023329496384,False,False,36
415,C000600259,pexidartinib,0.037885166704654694,False,True,26
416,D006582,Hexachlorophene,0.036019597202539444,False,False,57
417,D012460,Sulfasalazine,0.03468212112784386,True,False,97
418,C031183,stearic acid,0.03282633051276207,False,False,37
419,D002956,Citrulline,0.029022827744483948,False,False,43
420,D001728,Dicumarol,0.028756408020853996,False,False,37
421,D008911,Minocycline,0.02375512383878231,False,False,44
422,C005975,"3,4-dihydroxyphenylethanol",0.02286154218018055,False,False,28
423,D005480,Flurbiprofen,0.018105531111359596,False,False,47
424,D019817,Benzoic Acid,0.015792736783623695,False,False,52
425,D019808,Losartan,0.015055368654429913,False,False,58
426,D002229,Carbenoxolone,0.013408164493739605,False,False,36
427,D000547,Amantadine,0.013277250342071056,False,False,20
428,D012431,Rutin,0.01145264133810997,False,False,54
429,D003622,Dapsone,0.007992257364094257,False,False,37
430,D020748,Mibefradil,0.001543581485748291,False,False,25
431,D010643,Phenoxybenzamine,-0.00013350446533877403,False,False,31
432,D007294,Inositol,-0.001836434006690979,False,False,21
433,D002439,Cefotaxime,-0.0030088622588664293,False,False,19
434,C027235,gallium nitrate,-0.003350488841533661,False,False,37
435,D000068556,Interferon beta-1a,-0.0053085037507116795,False,False,15
436,D008715,Methionine,-0.005897581577301025,False,False,51
437,C057619,glimepiride,-0.007064571138471365,False,False,23
438,C401859,temsirolimus,-0.007861937396228313,True,True,38
439,D012642,Selegiline,-0.009645030833780766,False,False,30
440,D013748,Tetracaine,-0.0196832325309515,False,False,24
441,D008774,Methylphenidate,-0.02023417502641678,False,True,51
442,D016666,Fluvoxamine,-0.022191137075424194,False,False,27
443,D005476,Fluphenazine,-0.022395720705389977,False,False,34
444,D001735,Bithionol,-0.029641898348927498,False,False,25
445,D012254,Ribavirin,-0.03227483108639717,False,False,86
446,D015766,Albendazole,-0.0419999323785305,False,False,52
447,C552946,idelalisib,-0.04255758598446846,False,True,27
448,D008468,Meclizine,-0.0437903106212616,False,False,18
449,D019829,Nevirapine,-0.045181211084127426,False,False,60
450,D000068836,Rivastigmine,-0.04670552536845207,False,False,13
451,C000596361,osimertinib,-0.0515088252723217,False,True,40
452,D004280,Dobutamine,-0.05223003029823303,False,False,39
453,C040937,nonivamide,-0.053066711872816086,False,False,17
454,D000068580,Varenicline,-0.05428510904312134,False,False,16
455,D015282,Octreotide,-0.056112632155418396,False,True,40
456,D013852,Thiotepa,-0.05642515793442726,False,False,27
457,D000068896,Canagliflozin,-0.05895446613430977,False,False,15
458,D064747,Lansoprazole,-0.05905270203948021,False,False,49
459,D013619,Tacrine,-0.06540652364492416,False,False,22
460,D001310,Auranofin,-0.06636425107717514,False,False,42
461,D005664,Furazolidone,-0.06718810647726059,False,False,18
462,D004964,Estriol,-0.06739260256290436,False,False,50
463,D013015,Sotalol,-0.06800010800361633,False,False,27
464,D017336,Loratadine,-0.06860648840665817,False,False,47
465,D002701,Chloramphenicol,-0.06980270892381668,False,False,32
466,C023470,perhexiline maleate,-0.0725308507680893,False,False,23
467,D014508,Urea,-0.07660827785730362,False,False,23
468,D017035,Pravastatin,-0.07851901650428772,False,False,55
469,D019695,Glycyrrhizic Acid,-0.0806020125746727,False,False,39
470,D000077465,Cabergoline,-0.08299426734447479,False,False,16
471,D018120,Finasteride,-0.0846799835562706,False,False,33
472,C058254,sibutramine,-0.08490221947431564,False,False,20
473,D019818,Clavulanic Acid,-0.08906573057174683,False,False,42
474,C086827,tazarotene,-0.08986002206802368,False,False,17
475,D011441,Propylthiouracil,-0.08986219018697739,False,False,52
476,D004316,Doxepin,-0.09287681430578232,False,False,58
477,C121345,desloratadine,-0.09400864690542221,False,False,21
478,D008063,Thioctic Acid,-0.09593603014945984,False,False,49
479,C538724,HhAntag691,-0.09741776436567307,False,True,20
480,D000069470,Venlafaxine Hydrochloride,-0.09938425570726395,False,False,39
481,D014807,Vitamin D,-0.10167648643255234,False,False,89
482,D000077588,Deferasirox,-0.10235459357500076,False,False,12
483,D019804,Mesalamine,-0.11097824573516846,False,False,42
484,C471992,bosutinib,-0.1128896102309227,False,True,29
